R,101 ,G,113 ,B,142 
R,101 ,G,112 ,B,137 
R,101 ,G,113 ,B,144 
R,103 ,G,115 ,B,145 
R,105 ,G,119 ,B,149 
R,109 ,G,123 ,B,150 
R,111 ,G,119 ,B,151 
R,113 ,G,126 ,B,146 
R,115 ,G,129 ,B,154 
R,117 ,G,130 ,B,157 
R,120 ,G,127 ,B,159 
R,124 ,G,136 ,B,159 
R,125 ,G,140 ,B,155 
R,126 ,G,141 ,B,163 
R,124 ,G,146 ,B,166 
R,131 ,G,149 ,B,169 
R,133 ,G,149 ,B,165 
R,133 ,G,150 ,B,166 
R,134 ,G,150 ,B,164 
R,133 ,G,151 ,B,168 
R,136 ,G,152 ,B,168 
R,135 ,G,153 ,B,169 
R,135 ,G,153 ,B,168 
R,136 ,G,154 ,B,169 
R,131 ,G,152 ,B,167 
R,134 ,G,149 ,B,162 
R,131 ,G,147 ,B,165 
R,122 ,G,144 ,B,163 
R,126 ,G,140 ,B,160 
R,123 ,G,140 ,B,153 
R,121 ,G,135 ,B,157 
R,113 ,G,133 ,B,157 
R,117 ,G,129 ,B,156 
R,115 ,G,121 ,B,152 
R,113 ,G,125 ,B,146 
R,114 ,G,125 ,B,151 
R,111 ,G,124 ,B,153 
R,112 ,G,123 ,B,152 
R,111 ,G,123 ,B,152 
R,112 ,G,115 ,B,148 
R,108 ,G,119 ,B,148 
R,108 ,G,118 ,B,146 
R,106 ,G,117 ,B,146 
R,105 ,G,116 ,B,145 
R,105 ,G,114 ,B,144 
R,103 ,G,112 ,B,141 
R,100 ,G,109 ,B,140 
R,98 ,G,108 ,B,139 
R,97 ,G,107 ,B,139 
R,103 ,G,110 ,B,140 
R,99 ,G,110 ,B,135 
R,101 ,G,112 ,B,141 
R,101 ,G,113 ,B,143 
R,96 ,G,113 ,B,143 
R,97 ,G,115 ,B,146 
R,100 ,G,118 ,B,148 
R,109 ,G,121 ,B,149 
R,112 ,G,119 ,B,145 
R,114 ,G,128 ,B,154 
R,116 ,G,127 ,B,154 
R,118 ,G,130 ,B,150 
R,120 ,G,133 ,B,159 
R,125 ,G,136 ,B,159 
R,126 ,G,139 ,B,162 
R,130 ,G,141 ,B,156 
R,130 ,G,145 ,B,167 
R,133 ,G,147 ,B,167 
R,134 ,G,143 ,B,160 
R,134 ,G,151 ,B,168 
R,136 ,G,150 ,B,164 
R,128 ,G,151 ,B,167 
R,136 ,G,153 ,B,165 
R,138 ,G,154 ,B,164 
R,137 ,G,154 ,B,169 
R,138 ,G,154 ,B,171 
R,137 ,G,147 ,B,168 
R,135 ,G,151 ,B,168 
R,128 ,G,147 ,B,166 
R,130 ,G,145 ,B,159 
R,129 ,G,143 ,B,162 
R,126 ,G,139 ,B,161 
R,123 ,G,136 ,B,152 
R,122 ,G,134 ,B,158 
R,119 ,G,132 ,B,156 
R,118 ,G,129 ,B,154 
R,116 ,G,127 ,B,153 
R,115 ,G,125 ,B,152 
R,112 ,G,123 ,B,151 
R,112 ,G,117 ,B,152 
R,112 ,G,123 ,B,153 
R,112 ,G,123 ,B,149 
R,110 ,G,120 ,B,149 
R,109 ,G,119 ,B,146 
R,107 ,G,112 ,B,146 
R,106 ,G,116 ,B,146 
R,105 ,G,114 ,B,138 
R,103 ,G,112 ,B,135 
R,100 ,G,109 ,B,140 
R,93 ,G,108 ,B,139 
R,93 ,G,107 ,B,138 
R,92 ,G,108 ,B,141 
R,94 ,G,111 ,B,142 
R,95 ,G,112 ,B,143 
R,102 ,G,112 ,B,142 
R,103 ,G,114 ,B,144 
R,103 ,G,108 ,B,145 
R,106 ,G,117 ,B,141 
R,108 ,G,121 ,B,149 
R,112 ,G,124 ,B,150 
R,114 ,G,126 ,B,153 
R,116 ,G,121 ,B,153 
R,119 ,G,131 ,B,153 
R,121 ,G,132 ,B,160 
R,124 ,G,136 ,B,160 
R,126 ,G,138 ,B,161 
R,123 ,G,142 ,B,163 
R,130 ,G,144 ,B,167 
R,134 ,G,148 ,B,167 
R,135 ,G,150 ,B,169 
R,136 ,G,150 ,B,161 
R,136 ,G,151 ,B,167 
R,135 ,G,144 ,B,168 
R,138 ,G,155 ,B,168 
R,138 ,G,154 ,B,170 
R,139 ,G,154 ,B,168 
R,139 ,G,154 ,B,169 
R,139 ,G,153 ,B,162 
R,137 ,G,151 ,B,168 
R,135 ,G,143 ,B,167 
R,132 ,G,145 ,B,166 
R,131 ,G,144 ,B,163 
R,121 ,G,140 ,B,161 
R,126 ,G,133 ,B,160 
R,124 ,G,135 ,B,159 
R,115 ,G,132 ,B,159 
R,119 ,G,126 ,B,155 
R,116 ,G,121 ,B,153 
R,115 ,G,126 ,B,153 
R,107 ,G,123 ,B,151 
R,113 ,G,123 ,B,152 
R,112 ,G,123 ,B,152 
R,112 ,G,124 ,B,151 
R,111 ,G,120 ,B,149 
R,110 ,G,120 ,B,149 
R,108 ,G,118 ,B,147 
R,107 ,G,117 ,B,146 
R,105 ,G,115 ,B,146 
R,101 ,G,113 ,B,143 
R,95 ,G,110 ,B,140 
R,99 ,G,108 ,B,139 
R,98 ,G,107 ,B,138 
R,98 ,G,108 ,B,134 
R,99 ,G,109 ,B,134 
R,101 ,G,111 ,B,138 
R,103 ,G,113 ,B,142 
R,96 ,G,113 ,B,143 
R,103 ,G,114 ,B,145 
R,106 ,G,117 ,B,148 
R,109 ,G,120 ,B,149 
R,111 ,G,119 ,B,151 
R,114 ,G,125 ,B,148 
R,115 ,G,127 ,B,154 
R,118 ,G,129 ,B,155 
R,120 ,G,126 ,B,158 
R,123 ,G,130 ,B,162 
R,127 ,G,138 ,B,161 
R,129 ,G,142 ,B,163 
R,132 ,G,144 ,B,165 
R,133 ,G,147 ,B,167 
R,135 ,G,150 ,B,169 
R,136 ,G,149 ,B,167 
R,137 ,G,151 ,B,167 
R,136 ,G,150 ,B,165 
R,137 ,G,153 ,B,169 
R,133 ,G,155 ,B,171 
R,141 ,G,156 ,B,165 
R,139 ,G,154 ,B,169 
R,141 ,G,154 ,B,169 
R,138 ,G,146 ,B,168 
R,136 ,G,150 ,B,169 
R,128 ,G,147 ,B,166 
R,131 ,G,138 ,B,163 
R,129 ,G,138 ,B,163 
R,126 ,G,139 ,B,154 
R,124 ,G,136 ,B,158 
R,122 ,G,133 ,B,159 
R,120 ,G,130 ,B,157 
R,118 ,G,122 ,B,153 
R,116 ,G,126 ,B,147 
R,114 ,G,124 ,B,151 
R,107 ,G,123 ,B,153 
R,113 ,G,118 ,B,152 
R,113 ,G,118 ,B,152 
R,111 ,G,120 ,B,142 
R,110 ,G,120 ,B,149 
R,106 ,G,118 ,B,147 
R,107 ,G,118 ,B,148 
R,107 ,G,116 ,B,146 
R,104 ,G,114 ,B,144 
R,102 ,G,111 ,B,141 
R,101 ,G,109 ,B,139 
R,93 ,G,108 ,B,139 
R,99 ,G,107 ,B,140 
R,100 ,G,109 ,B,141 
R,101 ,G,105 ,B,142 
R,102 ,G,112 ,B,137 
R,103 ,G,113 ,B,138 
R,104 ,G,114 ,B,144 
R,105 ,G,116 ,B,146 
R,107 ,G,120 ,B,148 
R,104 ,G,123 ,B,150 
R,114 ,G,119 ,B,152 
R,116 ,G,127 ,B,147 
R,117 ,G,129 ,B,156 
R,120 ,G,132 ,B,157 
R,123 ,G,134 ,B,161 
R,125 ,G,138 ,B,153 
R,127 ,G,140 ,B,164 
R,131 ,G,143 ,B,164 
R,133 ,G,147 ,B,171 
R,140 ,G,149 ,B,169 
R,136 ,G,150 ,B,167 
R,136 ,G,150 ,B,167 
R,136 ,G,150 ,B,165 
R,137 ,G,152 ,B,169 
R,138 ,G,153 ,B,170 
R,139 ,G,154 ,B,170 
R,139 ,G,155 ,B,169 
R,140 ,G,157 ,B,165 
R,139 ,G,153 ,B,168 
R,137 ,G,151 ,B,169 
R,135 ,G,147 ,B,166 
R,132 ,G,145 ,B,165 
R,130 ,G,142 ,B,161 
R,127 ,G,141 ,B,161 
R,125 ,G,136 ,B,158 
R,116 ,G,134 ,B,158 
R,120 ,G,125 ,B,157 
R,118 ,G,129 ,B,154 
R,111 ,G,127 ,B,154 
R,116 ,G,119 ,B,151 
R,114 ,G,123 ,B,146 
R,113 ,G,123 ,B,152 
R,113 ,G,123 ,B,153 
R,112 ,G,122 ,B,149 
R,110 ,G,114 ,B,149 
R,109 ,G,118 ,B,141 
R,108 ,G,117 ,B,146 
R,106 ,G,116 ,B,147 
R,105 ,G,114 ,B,145 
R,104 ,G,106 ,B,141 
R,101 ,G,103 ,B,140 
R,99 ,G,107 ,B,138 
R,98 ,G,101 ,B,140 
R,99 ,G,109 ,B,141 
