R,47 ,G,70 ,B,99 
R,46 ,G,69 ,B,91 
R,46 ,G,69 ,B,97 
R,45 ,G,68 ,B,98 
R,39 ,G,69 ,B,99 
R,46 ,G,69 ,B,98 
R,45 ,G,62 ,B,97 
R,45 ,G,67 ,B,96 
R,45 ,G,67 ,B,95 
R,44 ,G,65 ,B,93 
R,45 ,G,64 ,B,93 
R,45 ,G,66 ,B,94 
R,46 ,G,67 ,B,97 
R,47 ,G,69 ,B,98 
R,47 ,G,68 ,B,95 
R,46 ,G,67 ,B,94 
R,45 ,G,65 ,B,93 
R,45 ,G,60 ,B,92 
R,45 ,G,66 ,B,92 
R,39 ,G,66 ,B,91 
R,44 ,G,66 ,B,94 
R,46 ,G,68 ,B,94 
R,40 ,G,69 ,B,96 
R,46 ,G,67 ,B,92 
R,45 ,G,66 ,B,91 
R,44 ,G,63 ,B,87 
R,42 ,G,61 ,B,87 
R,40 ,G,58 ,B,82 
R,38 ,G,54 ,B,79 
R,36 ,G,54 ,B,81 
R,36 ,G,53 ,B,79 
R,36 ,G,52 ,B,80 
R,36 ,G,53 ,B,75 
R,36 ,G,48 ,B,82 
R,36 ,G,55 ,B,84 
R,38 ,G,57 ,B,86 
R,39 ,G,58 ,B,89 
R,41 ,G,62 ,B,92 
R,42 ,G,63 ,B,90 
R,42 ,G,63 ,B,94 
R,43 ,G,65 ,B,98 
R,45 ,G,65 ,B,97 
R,45 ,G,68 ,B,93 
R,46 ,G,71 ,B,104 
R,49 ,G,74 ,B,108 
R,44 ,G,75 ,B,107 
R,49 ,G,75 ,B,104 
R,48 ,G,74 ,B,104 
R,48 ,G,72 ,B,102 
R,49 ,G,73 ,B,102 
R,42 ,G,72 ,B,102 
R,47 ,G,70 ,B,99 
R,47 ,G,63 ,B,96 
R,46 ,G,68 ,B,98 
R,45 ,G,68 ,B,91 
R,45 ,G,68 ,B,99 
R,46 ,G,69 ,B,99 
R,46 ,G,68 ,B,98 
R,46 ,G,68 ,B,98 
R,47 ,G,68 ,B,97 
R,46 ,G,66 ,B,95 
R,45 ,G,66 ,B,92 
R,45 ,G,65 ,B,88 
R,46 ,G,67 ,B,96 
R,47 ,G,68 ,B,98 
R,47 ,G,69 ,B,96 
R,47 ,G,67 ,B,94 
R,46 ,G,66 ,B,94 
R,45 ,G,66 ,B,94 
R,45 ,G,66 ,B,93 
R,45 ,G,66 ,B,92 
R,45 ,G,60 ,B,93 
R,46 ,G,69 ,B,94 
R,46 ,G,68 ,B,88 
R,46 ,G,68 ,B,90 
R,45 ,G,66 ,B,91 
R,44 ,G,63 ,B,88 
R,42 ,G,61 ,B,86 
R,41 ,G,59 ,B,83 
R,38 ,G,55 ,B,80 
R,37 ,G,54 ,B,80 
R,36 ,G,54 ,B,80 
