R,43 ,G,115 ,B,122 
R,42 ,G,109 ,B,119 
R,34 ,G,108 ,B,120 
R,40 ,G,110 ,B,120 
R,40 ,G,108 ,B,119 
R,39 ,G,106 ,B,113 
R,38 ,G,105 ,B,108 
R,37 ,G,104 ,B,107 
R,37 ,G,103 ,B,112 
R,38 ,G,106 ,B,115 
R,39 ,G,102 ,B,119 
R,41 ,G,115 ,B,123 
R,42 ,G,115 ,B,116 
R,42 ,G,115 ,B,122 
R,43 ,G,119 ,B,123 
R,44 ,G,122 ,B,125 
R,48 ,G,131 ,B,136 
R,48 ,G,130 ,B,136 
R,49 ,G,134 ,B,138 
R,51 ,G,137 ,B,133 
R,54 ,G,142 ,B,144 
R,59 ,G,153 ,B,145 
R,61 ,G,156 ,B,149 
R,62 ,G,154 ,B,148 
R,62 ,G,155 ,B,143 
R,63 ,G,146 ,B,149 
R,68 ,G,165 ,B,156 
R,71 ,G,163 ,B,151 
R,70 ,G,156 ,B,151 
R,72 ,G,170 ,B,156 
R,73 ,G,170 ,B,157 
R,72 ,G,170 ,B,156 
R,71 ,G,167 ,B,158 
R,74 ,G,179 ,B,167 
R,74 ,G,177 ,B,157 
R,70 ,G,168 ,B,160 
R,67 ,G,162 ,B,152 
R,64 ,G,157 ,B,149 
R,63 ,G,162 ,B,147 
R,64 ,G,164 ,B,155 
R,57 ,G,159 ,B,152 
R,61 ,G,146 ,B,144 
R,55 ,G,142 ,B,138 
R,53 ,G,141 ,B,136 
R,55 ,G,144 ,B,137 
R,54 ,G,141 ,B,140 
R,50 ,G,131 ,B,132 
R,46 ,G,121 ,B,124 
R,44 ,G,117 ,B,116 
R,44 ,G,121 ,B,121 
R,45 ,G,119 ,B,122 
R,44 ,G,114 ,B,124 
R,42 ,G,109 ,B,119 
R,40 ,G,107 ,B,118 
R,40 ,G,104 ,B,121 
R,40 ,G,103 ,B,120 
R,39 ,G,99 ,B,114 
R,38 ,G,103 ,B,115 
R,37 ,G,103 ,B,113 
R,37 ,G,102 ,B,112 
R,38 ,G,105 ,B,115 
R,38 ,G,107 ,B,118 
R,41 ,G,115 ,B,123 
R,42 ,G,114 ,B,122 
R,41 ,G,108 ,B,122 
R,43 ,G,112 ,B,124 
R,44 ,G,118 ,B,120 
R,47 ,G,130 ,B,129 
R,48 ,G,132 ,B,136 
R,49 ,G,133 ,B,137 
R,52 ,G,136 ,B,139 
R,54 ,G,141 ,B,133 
R,58 ,G,153 ,B,151 
R,60 ,G,156 ,B,151 
R,62 ,G,154 ,B,141 
R,63 ,G,156 ,B,147 
R,63 ,G,149 ,B,141 
