R,121 ,G,131 ,B,152 
R,122 ,G,135 ,B,149 
R,121 ,G,138 ,B,152 
R,123 ,G,138 ,B,156 
R,121 ,G,137 ,B,155 
R,118 ,G,132 ,B,149 
R,110 ,G,124 ,B,146 
R,107 ,G,121 ,B,145 
R,105 ,G,119 ,B,144 
R,104 ,G,117 ,B,142 
R,96 ,G,116 ,B,143 
R,101 ,G,113 ,B,140 
R,98 ,G,111 ,B,140 
R,97 ,G,111 ,B,134 
R,99 ,G,114 ,B,142 
R,94 ,G,115 ,B,142 
R,101 ,G,115 ,B,140 
R,99 ,G,112 ,B,139 
R,97 ,G,111 ,B,138 
R,96 ,G,103 ,B,138 
R,96 ,G,109 ,B,137 
R,96 ,G,110 ,B,139 
R,95 ,G,109 ,B,138 
R,93 ,G,105 ,B,128 
R,89 ,G,101 ,B,129 
R,87 ,G,100 ,B,130 
R,88 ,G,100 ,B,132 
R,89 ,G,102 ,B,132 
R,90 ,G,104 ,B,135 
R,87 ,G,106 ,B,137 
R,94 ,G,108 ,B,138 
R,97 ,G,113 ,B,139 
R,99 ,G,117 ,B,144 
R,104 ,G,115 ,B,148 
R,107 ,G,125 ,B,150 
R,109 ,G,126 ,B,150 
R,110 ,G,129 ,B,153 
R,113 ,G,132 ,B,153 
R,114 ,G,136 ,B,154 
R,115 ,G,137 ,B,154 
R,114 ,G,135 ,B,152 
R,114 ,G,138 ,B,153 
R,117 ,G,139 ,B,155 
R,119 ,G,142 ,B,157 
R,121 ,G,141 ,B,156 
R,115 ,G,140 ,B,155 
R,122 ,G,143 ,B,157 
R,125 ,G,144 ,B,152 
R,126 ,G,143 ,B,157 
R,124 ,G,141 ,B,155 
R,127 ,G,144 ,B,159 
R,122 ,G,139 ,B,155 
R,122 ,G,138 ,B,149 
R,121 ,G,135 ,B,154 
R,119 ,G,135 ,B,147 
R,119 ,G,133 ,B,148 
R,116 ,G,130 ,B,145 
R,114 ,G,128 ,B,150 
R,106 ,G,126 ,B,149 
R,110 ,G,123 ,B,149 
R,109 ,G,121 ,B,147 
R,107 ,G,119 ,B,145 
R,105 ,G,118 ,B,143 
R,102 ,G,114 ,B,142 
R,100 ,G,113 ,B,143 
R,101 ,G,114 ,B,144 
R,103 ,G,118 ,B,144 
R,104 ,G,118 ,B,144 
R,103 ,G,116 ,B,142 
R,101 ,G,113 ,B,143 
R,99 ,G,112 ,B,141 
R,98 ,G,112 ,B,140 
R,99 ,G,112 ,B,135 
R,98 ,G,111 ,B,134 
R,98 ,G,109 ,B,131 
R,92 ,G,104 ,B,126 
R,89 ,G,102 ,B,131 
R,85 ,G,101 ,B,131 
R,85 ,G,103 ,B,134 
R,94 ,G,106 ,B,137 
R,89 ,G,108 ,B,138 
R,98 ,G,110 ,B,139 
R,99 ,G,112 ,B,143 
R,104 ,G,116 ,B,146 
R,106 ,G,121 ,B,149 
R,110 ,G,126 ,B,151 
R,111 ,G,127 ,B,151 
R,113 ,G,123 ,B,152 
R,114 ,G,133 ,B,154 
R,118 ,G,135 ,B,151 
R,121 ,G,137 ,B,155 
R,118 ,G,136 ,B,154 
R,118 ,G,131 ,B,156 
R,119 ,G,140 ,B,150 
R,123 ,G,142 ,B,156 
R,123 ,G,142 ,B,156 
R,123 ,G,135 ,B,155 
R,123 ,G,142 ,B,156 
R,120 ,G,145 ,B,157 
R,120 ,G,144 ,B,157 
R,125 ,G,143 ,B,156 
R,123 ,G,138 ,B,153 
R,121 ,G,131 ,B,153 
R,121 ,G,136 ,B,154 
R,120 ,G,137 ,B,147 
R,119 ,G,135 ,B,153 
R,113 ,G,133 ,B,152 
R,118 ,G,129 ,B,148 
R,113 ,G,122 ,B,151 
R,112 ,G,125 ,B,144 
R,110 ,G,123 ,B,150 
R,109 ,G,121 ,B,147 
R,107 ,G,120 ,B,139 
R,106 ,G,118 ,B,139 
R,104 ,G,115 ,B,142 
R,102 ,G,114 ,B,143 
R,102 ,G,114 ,B,143 
R,103 ,G,117 ,B,145 
R,104 ,G,110 ,B,144 
R,105 ,G,109 ,B,145 
R,102 ,G,116 ,B,144 
R,100 ,G,113 ,B,140 
R,100 ,G,112 ,B,142 
R,99 ,G,112 ,B,141 
R,100 ,G,112 ,B,141 
R,99 ,G,111 ,B,139 
R,93 ,G,106 ,B,135 
R,91 ,G,102 ,B,132 
R,90 ,G,102 ,B,125 
R,92 ,G,103 ,B,133 
R,95 ,G,107 ,B,136 
R,96 ,G,107 ,B,138 
R,92 ,G,111 ,B,141 
R,101 ,G,107 ,B,142 
R,102 ,G,116 ,B,139 
R,109 ,G,122 ,B,150 
R,113 ,G,127 ,B,151 
R,113 ,G,129 ,B,153 
R,117 ,G,131 ,B,156 
R,111 ,G,132 ,B,155 
R,119 ,G,129 ,B,156 
R,121 ,G,138 ,B,157 
R,122 ,G,137 ,B,157 
R,121 ,G,138 ,B,157 
R,121 ,G,141 ,B,157 
R,125 ,G,145 ,B,153 
R,127 ,G,145 ,B,160 
R,127 ,G,144 ,B,158 
R,126 ,G,145 ,B,152 
R,126 ,G,146 ,B,160 
R,129 ,G,147 ,B,159 
R,128 ,G,143 ,B,151 
R,125 ,G,140 ,B,155 
R,123 ,G,138 ,B,156 
R,123 ,G,138 ,B,155 
R,123 ,G,136 ,B,155 
R,114 ,G,134 ,B,154 
R,119 ,G,134 ,B,147 
R,119 ,G,133 ,B,151 
R,116 ,G,129 ,B,152 
R,109 ,G,127 ,B,150 
R,114 ,G,125 ,B,149 
R,111 ,G,123 ,B,149 
R,110 ,G,122 ,B,148 
R,108 ,G,120 ,B,141 
R,105 ,G,116 ,B,144 
R,98 ,G,113 ,B,142 
R,101 ,G,115 ,B,143 
R,102 ,G,116 ,B,143 
R,104 ,G,117 ,B,143 
R,104 ,G,116 ,B,144 
